formula,corr_train,corr_test,error_corr
np.log(tm)~KL+T+E+S+D+ST+K+N+C+Q,0.25781863924236437,0.25822306936987016,0.0004044301275057949
np.log(tm)~KL+T+E+S+SK+KS+ST+K+N+C,0.2587282117753477,0.26161437219780165,0.0028861604224539317
np.log(tm)~KL+T+E+S+SK+KS+ST+K+N+Q,0.25938438199215647,0.249791620402316,0.00959276158984046
np.log(tm)~KL+T+E+S+SK+KS+ST+K+C+Q,0.25907238866156945,0.25351726638239197,0.005555122279177482
np.log(tm)~KL+T+E+S+SK+KS+ST+N+C+Q,0.2511494998413797,0.2572881252213945,0.006138625380014806
np.log(tm)~KL+T+E+S+SK+KS+K+N+C+Q,0.25587838129373697,0.24840585935452156,0.00747252193921541
np.log(tm)~KL+T+E+S+SK+ST+K+N+C+Q,0.25764656362580973,0.255407331943651,0.0022392316821587266
np.log(tm)~KL+T+E+S+KS+ST+K+N+C+Q,0.25767014757981793,0.24993437032738822,0.007735777252429715
np.log(tm)~KL+T+E+I+pH+D+SK+KS+ST+K,0.25660061791089156,0.2650851887029932,0.008484570792101631
np.log(tm)~KL+T+E+I+pH+D+SK+KS+ST+N,0.25107851090663674,0.2665088283451249,0.015430317438488161
np.log(tm)~KL+T+E+I+pH+D+SK+KS+ST+C,0.250604703383749,0.26887739749452944,0.01827269411078042
np.log(tm)~KL+T+E+I+pH+D+SK+KS+ST+Q,0.2471716106488237,0.2557571825049133,0.008585571856089602
np.log(tm)~KL+T+E+I+pH+D+SK+KS+K+N,0.2539129815454487,0.25910424042802316,0.005191258882574434
np.log(tm)~KL+T+E+I+pH+D+SK+KS+K+C,0.253081074632079,0.26079952856455973,0.007718453932480718
np.log(tm)~KL+T+E+I+pH+D+SK+KS+K+Q,0.25197498446373195,0.2476523566323214,0.004322627831410547
np.log(tm)~KL+T+E+I+pH+D+SK+KS+N+C,0.24759164390742336,0.26361207498528855,0.016020431077865188
np.log(tm)~KL+T+E+I+pH+D+SK+KS+N+Q,0.24338605279137324,0.2508038926508847,0.007417839859511471
np.log(tm)~KL+T+E+I+pH+D+SK+KS+C+Q,0.24444263258135857,0.25287617573663923,0.008433543155280665
np.log(tm)~KL+T+E+I+pH+D+SK+ST+K+N,0.255253024644727,0.2670780401231562,0.011825015478429235
np.log(tm)~KL+T+E+I+pH+D+SK+ST+K+C,0.25527906020997465,0.26886602891293415,0.013586968702959501
np.log(tm)~KL+T+E+I+pH+D+SK+ST+K+Q,0.25436747019962175,0.25617627283180744,0.001808802632185691
np.log(tm)~KL+T+E+I+pH+D+SK+ST+N+C,0.24738751826320396,0.2722960730119697,0.024908554748765716
np.log(tm)~KL+T+E+I+pH+D+SK+ST+N+Q,0.2427043655272602,0.25985207215947,0.01714770663220977
np.log(tm)~KL+T+E+I+pH+D+SK+ST+C+Q,0.24357670414573449,0.2617942703407413,0.018217566195006835
np.log(tm)~KL+T+E+I+pH+D+SK+K+N+C,0.250487995824583,0.2620203801379437,0.011532384313360733
np.log(tm)~KL+T+E+I+pH+D+SK+K+N+Q,0.24896072397363558,0.2487904338117666,0.00017029016186898005
np.log(tm)~KL+T+E+I+pH+D+SK+K+C+Q,0.25022921461014247,0.2514960197281395,0.0012668051179970385
np.log(tm)~KL+T+E+I+pH+D+SK+N+C+Q,0.2381641878284844,0.25590502660464826,0.017740838776163864
np.log(tm)~KL+T+E+I+pH+D+KS+ST+K+N,0.2546273000800611,0.2587943727872533,0.004167072707192188
np.log(tm)~KL+T+E+I+pH+D+KS+ST+K+C,0.25436508904233307,0.2603086279338332,0.005943538891500122
np.log(tm)~KL+T+E+I+pH+D+KS+ST+K+Q,0.25421621586721693,0.24880572104921905,0.00541049481799788
np.log(tm)~KL+T+E+I+pH+D+KS+ST+N+C,0.24630209394359256,0.2611843519147309,0.014882257971138318
np.log(tm)~KL+T+E+I+pH+D+KS+ST+N+Q,0.24335262879384276,0.25189101106040734,0.008538382266564587
np.log(tm)~KL+T+E+I+pH+D+KS+ST+C+Q,0.2444899978395569,0.2532329948649927,0.008742997025435767
np.log(tm)~KL+T+E+I+pH+D+KS+K+N+C,0.251217051240038,0.2545834352310851,0.003366383991047106
np.log(tm)~KL+T+E+I+pH+D+KS+K+N+Q,0.25005835330329307,0.2421106210402586,0.007947732263034468
np.log(tm)~KL+T+E+I+pH+D+KS+K+C+Q,0.25093656199284203,0.24476042503357665,0.006176136959265388
np.log(tm)~KL+T+E+I+pH+D+KS+N+C+Q,0.24059170642809308,0.24805541013853322,0.007463703710440139
np.log(tm)~KL+T+E+I+pH+D+ST+K+N+C,0.25144508577661134,0.26194341619273537,0.010498330416124024
np.log(tm)~KL+T+E+I+pH+D+ST+K+N+Q,0.25131770436400724,0.251143604867651,0.00017409949635621702
np.log(tm)~KL+T+E+I+pH+D+ST+K+C+Q,0.2528436811826091,0.2528604625741555,1.678139154642766e-05
np.log(tm)~KL+T+E+I+pH+D+ST+N+C+Q,0.23673881011639747,0.25904324319144206,0.022304433075044594
np.log(tm)~KL+T+E+I+pH+D+K+N+C+Q,0.24697729571700183,0.24539487075062946,0.00158242496637237
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+K+N,0.25431202706898864,0.2579865604839655,0.003674533414976866
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+K+C,0.25318966883138877,0.260938789696136,0.0077491208647472165
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+K+Q,0.24991506514959475,0.244879263218182,0.005035801931412759
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+N+C,0.2460249302284584,0.26152951330276347,0.015504583074305078
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+N+Q,0.2401734210054036,0.24659097834921107,0.006417557343807473
np.log(tm)~KL+T+E+I+pH+SK+KS+ST+C+Q,0.23946199292477158,0.24886430807102658,0.009402315146255003
np.log(tm)~KL+T+E+I+pH+SK+KS+K+N+C,0.25077455844387025,0.25525309339331625,0.004478534949446
np.log(tm)~KL+T+E+I+pH+SK+KS+K+N+Q,0.24756086295359747,0.239459414001892,0.008101448951705476
np.log(tm)~KL+T+E+I+pH+SK+KS+K+C+Q,0.24773288812222896,0.24324337715246394,0.00448951096976502
np.log(tm)~KL+T+E+I+pH+SK+KS+N+C+Q,0.23804798575155336,0.24503172130617887,0.006983735554625503
np.log(tm)~KL+T+E+I+pH+SK+ST+K+N+C,0.25258505391817604,0.2616654217495265,0.009080367831350467
np.log(tm)~KL+T+E+I+pH+SK+ST+K+N+Q,0.24913267877884607,0.24723033804759537,0.0019023407312507012
np.log(tm)~KL+T+E+I+pH+SK+ST+K+C+Q,0.2502137048302002,0.25148613767547634,0.0012724328452761169
np.log(tm)~KL+T+E+I+pH+SK+ST+N+C+Q,0.2364787527133081,0.2536698143345128,0.017191061621204706
np.log(tm)~KL+T+E+I+pH+SK+K+N+C+Q,0.24558051124296273,0.24419438197625248,0.001386129266710251
np.log(tm)~KL+T+E+I+pH+KS+ST+K+N+C,0.25248459257672345,0.2549425954727734,0.002458002896049971
np.log(tm)~KL+T+E+I+pH+KS+ST+K+N+Q,0.25013478969054864,0.24193702938314937,0.008197760307399271
np.log(tm)~KL+T+E+I+pH+KS+ST+K+C+Q,0.2506924532438754,0.24562739260420535,0.005065060639670049
np.log(tm)~KL+T+E+I+pH+KS+ST+N+C+Q,0.23803117825784884,0.24542306693554533,0.007391888677696495
np.log(tm)~KL+T+E+I+pH+KS+K+N+C+Q,0.24711369061494864,0.23928715055935068,0.007826540055597964
np.log(tm)~KL+T+E+I+pH+ST+K+N+C+Q,0.24877574615375073,0.24787796521665637,0.0008977809370943612
np.log(tm)~KL+T+E+I+D+SK+KS+ST+K+N,0.26329667886270963,0.2696243570336808,0.006327678170971185
np.log(tm)~KL+T+E+I+D+SK+KS+ST+K+C,0.2623683731136216,0.27109736574692667,0.008728992633305066
np.log(tm)~KL+T+E+I+D+SK+KS+ST+K+Q,0.2603021981560327,0.25758332340254686,0.002718874753485867
np.log(tm)~KL+T+E+I+D+SK+KS+ST+N+C,0.2563799878139259,0.27270976489966586,0.01632977708573996
np.log(tm)~KL+T+E+I+D+SK+KS+ST+N+Q,0.25098484590033865,0.26026798455342676,0.009283138653088108
np.log(tm)~KL+T+E+I+D+SK+KS+ST+C+Q,0.25150089798346464,0.2609852853892096,0.009484387405744976
np.log(tm)~KL+T+E+I+D+SK+KS+K+N+C,0.2586416001242861,0.26538524622104676,0.006743646096760647
np.log(tm)~KL+T+E+I+D+SK+KS+K+N+Q,0.25604199555002866,0.25152801482705583,0.004513980722972821
np.log(tm)~KL+T+E+I+D+SK+KS+K+C+Q,0.2570495633013391,0.25361512810748643,0.0034344351938526696
np.log(tm)~KL+T+E+I+D+SK+KS+N+C+Q,0.248293572390822,0.25676615601178227,0.008472583620960261
np.log(tm)~KL+T+E+I+D+SK+ST+K+N+C,0.26141151705408605,0.2743862625945395,0.01297474554045347
np.log(tm)~KL+T+E+I+D+SK+ST+K+N+Q,0.25844100837242845,0.26161928338724466,0.003178275014816212
np.log(tm)~KL+T+E+I+D+SK+ST+K+C+Q,0.25979274428107846,0.26329935724377385,0.003506612962695388
np.log(tm)~KL+T+E+I+D+SK+ST+N+C+Q,0.24785050301320838,0.2668607085029835,0.01901020548977511
np.log(tm)~KL+T+E+I+D+SK+K+N+C+Q,0.25415572420181803,0.2561785546391241,0.0020228304373060557
np.log(tm)~KL+T+E+I+D+KS+ST+K+N+C,0.2597044651718907,0.2646715138359911,0.00496704866410036
np.log(tm)~KL+T+E+I+D+KS+ST+K+N+Q,0.257989331125442,0.25311387434089516,0.004875456784546817
np.log(tm)~KL+T+E+I+D+KS+ST+K+C+Q,0.2591990388723859,0.25521762472212445,0.003981414150261431
np.log(tm)~KL+T+E+I+D+KS+ST+N+C+Q,0.24719034750334454,0.25665948239706904,0.009469134893724501
np.log(tm)~KL+T+E+I+D+KS+K+N+C+Q,0.2543697099214723,0.24795062922180147,0.006419080699670815
np.log(tm)~KL+T+E+I+D+ST+K+N+C+Q,0.25702773270972784,0.25881474206046273,0.0017870093507348916
np.log(tm)~KL+T+E+I+SK+KS+ST+K+N+C,0.2599221711003182,0.26574437783934646,0.0058222067390282795
np.log(tm)~KL+T+E+I+SK+KS+ST+K+N+Q,0.2559668899161046,0.24923714307459874,0.006729746841505874
np.log(tm)~KL+T+E+I+SK+KS+ST+K+C+Q,0.25588683998322453,0.25277563312593243,0.0031112068572921037
np.log(tm)~KL+T+E+I+SK+KS+ST+N+C+Q,0.24561301498557497,0.2535238852440586,0.007910870258483638
np.log(tm)~KL+T+E+I+SK+KS+K+N+C+Q,0.2527413465274159,0.24644618205870594,0.0062951644687099795
np.log(tm)~KL+T+E+I+SK+ST+K+N+C+Q,0.2548754164401135,0.25624913133094174,0.0013737148908282149
np.log(tm)~KL+T+E+I+KS+ST+K+N+C+Q,0.2548064998821751,0.24921469472449198,0.005591805157683094
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+K+N,0.2569473858902335,0.2630573418493731,0.006109955959139601
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+K+C,0.2566153642848381,0.2647758161866695,0.0081604519018314
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+K+Q,0.2567110455423296,0.25339628341612536,0.0033147621262042404
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+N+C,0.2509816095260741,0.26659103576465754,0.015609426238583413
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+N+Q,0.2490687755233405,0.25736497367865013,0.008296198155309631
np.log(tm)~KL+T+E+pH+D+SK+KS+ST+C+Q,0.24968033489032906,0.2596908174937848,0.010010482603455745
np.log(tm)~KL+T+E+pH+D+SK+KS+K+N+C,0.2536759589133662,0.25989073717772004,0.0062147782643538485
np.log(tm)~KL+T+E+pH+D+SK+KS+K+N+Q,0.2534281208339724,0.24855151045290702,0.004876610381065405
np.log(tm)~KL+T+E+pH+D+SK+KS+K+C+Q,0.2540728018978375,0.25080334714776825,0.003269454750069234
np.log(tm)~KL+T+E+pH+D+SK+KS+N+C+Q,0.24717991216680277,0.2558676751372689,0.008687762970466112
np.log(tm)~KL+T+E+pH+D+SK+ST+K+N+C,0.2551787114736733,0.26691009259236875,0.011731381118695428
np.log(tm)~KL+T+E+pH+D+SK+ST+K+N+Q,0.2552268560653112,0.25575419236843755,0.0005273363031263467
np.log(tm)~KL+T+E+pH+D+SK+ST+K+C+Q,0.2560355416855884,0.25804404869368336,0.002008507008094962
np.log(tm)~KL+T+E+pH+D+SK+ST+N+C+Q,0.24569490627034848,0.2639343523621054,0.0182394460917569
np.log(tm)~KL+T+E+pH+D+SK+K+N+C+Q,0.25158741712933114,0.25249091958586617,0.0009035024565350325
np.log(tm)~KL+T+E+pH+D+KS+ST+K+N+C,0.254353270277062,0.2584579655226967,0.004104695245634671
np.log(tm)~KL+T+E+pH+D+KS+ST+K+N+Q,0.25490421200346275,0.24819104811185982,0.006713163891602925
np.log(tm)~KL+T+E+pH+D+KS+ST+K+C+Q,0.255649178755238,0.2512337533426945,0.004415425412543528
np.log(tm)~KL+T+E+pH+D+KS+ST+N+C+Q,0.24596976839192305,0.25376567417886203,0.007795905786938978
np.log(tm)~KL+T+E+pH+D+KS+K+N+C+Q,0.2521246798333007,0.24531194849182872,0.006812731341472006
np.log(tm)~KL+T+E+pH+D+ST+K+N+C+Q,0.25324942167056796,0.2530188339154494,0.0002305877551185831
np.log(tm)~KL+T+E+pH+SK+KS+ST+K+N+C,0.25447036044056265,0.2577275105349688,0.003257150094406136
np.log(tm)~KL+T+E+pH+SK+KS+ST+K+N+Q,0.2540694959898929,0.24538417896770806,0.008685317022184863
np.log(tm)~KL+T+E+pH+SK+KS+ST+K+C+Q,0.25438264035030606,0.24920709308503294,0.005175547265273112
np.log(tm)~KL+T+E+pH+SK+KS+ST+N+C+Q,0.24389414757760633,0.25064257706490856,0.006748429487302227
np.log(tm)~KL+T+E+pH+SK+KS+K+N+C+Q,0.2514397517872765,0.24487996046163774,0.006559791325638775
np.log(tm)~KL+T+E+pH+SK+ST+K+N+C+Q,0.2527896253180587,0.2506090789958764,0.0021805463221822863
np.log(tm)~KL+T+E+pH+KS+ST+K+N+C+Q,0.2536838619907745,0.24561210393795366,0.008071758052820815
np.log(tm)~KL+T+E+D+SK+KS+ST+K+N+C,0.2624269744655679,0.26978485859715096,0.007357884131583059
np.log(tm)~KL+T+E+D+SK+KS+ST+K+N+Q,0.26136000647302926,0.25791971802626085,0.0034402884467684136
np.log(tm)~KL+T+E+D+SK+KS+ST+K+C+Q,0.26180474891227945,0.2596941933111078,0.0021105556011716264
np.log(tm)~KL+T+E+D+SK+KS+ST+N+C+Q,0.2533652693509279,0.2636620492970299,0.010296779946102008
np.log(tm)~KL+T+E+D+SK+KS+K+N+C+Q,0.25847936549535605,0.2549869688975208,0.0034923965978352345
np.log(tm)~KL+T+E+D+SK+ST+K+N+C+Q,0.26058789197633164,0.26378738621529013,0.003199494238958489
np.log(tm)~KL+T+E+D+KS+ST+K+N+C+Q,0.25977824973933533,0.25531263941213744,0.004465610327197889
np.log(tm)~KL+T+E+SK+KS+ST+K+N+C+Q,0.2587691395029081,0.2530245391960136,0.005744600306894498
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+KS+ST,0.23304801996590438,0.24441071389092212,0.011362693925017736
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+KS+K,0.21650060382881275,0.2346657926846605,0.018165188855847753
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+KS+N,0.22685218151585426,0.23088617157101307,0.004033990055158809
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+KS+C,0.2263805848106875,0.23921863139688102,0.012838046586193502
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+KS+Q,0.22104690258591117,0.23240997708837874,0.011363074502467568
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+ST+K,0.22608413814281492,0.24871132805517046,0.022627189912355544
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+ST+N,0.233169071394799,0.24632394750054648,0.013154876105747476
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+ST+C,0.23216874743686491,0.25385612358234944,0.02168737614548452
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+ST+Q,0.2276792769140696,0.24733493166206494,0.019655654747995327
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+K+N,0.21977666663594453,0.2350770079027263,0.015300341266781758
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+K+C,0.219100262806784,0.2439943226031502,0.02489405979636622
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+K+Q,0.21274067791540704,0.2370617019903838,0.024321024074976744
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+N+C,0.22542238096138292,0.2404186203234954,0.014996239362112473
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+N+Q,0.2213256553151325,0.23402825826001983,0.012702602944887315
np.log(tm)~KL+T+protein_length+S+I+pH+D+SK+C+Q,0.2200403645425264,0.24350879260412875,0.023468428061602348
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+ST+K,0.2214062724517425,0.23353385073840507,0.012127578286662583
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+ST+N,0.22732475975915356,0.23116792392249183,0.0038431641633382696
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+ST+C,0.22713401709085365,0.239562236380373,0.012428219289519343
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+ST+Q,0.2220887857022324,0.23270771137614005,0.010618925673907653
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+K+N,0.21533276768207193,0.22047739571872152,0.0051446280366495845
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+K+C,0.21500320095910258,0.22823807699243728,0.013234876033334703
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+K+Q,0.20843948471546178,0.22133909518594333,0.012899610470481548
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+N+C,0.22105366908104893,0.22658357382286715,0.00552990474181822
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+N+Q,0.2164574422717585,0.22035643924883105,0.0038989969770725497
np.log(tm)~KL+T+protein_length+S+I+pH+D+KS+C+Q,0.21546396237219595,0.22786137498287387,0.012397412610677921
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+K+N,0.22251848520780387,0.23305354564572167,0.010535060437917798
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+K+C,0.2229416490497753,0.24141719080221155,0.018475541752436264
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+K+Q,0.21703999136055757,0.23531749179799927,0.018277500437441696
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+N+C,0.22216743660459964,0.2396659807889537,0.017498544184354065
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+N+Q,0.21791117014172676,0.23407168423583907,0.016160514094112316
np.log(tm)~KL+T+protein_length+S+I+pH+D+ST+C+Q,0.21635476685299104,0.24273561296697452,0.026380846113983475
np.log(tm)~KL+T+protein_length+S+I+pH+D+K+N+C,0.21553563222693886,0.2284913184884136,0.012955686261474725
np.log(tm)~KL+T+protein_length+S+I+pH+D+K+N+Q,0.21037059784816953,0.22308376009050473,0.012713162242335208
np.log(tm)~KL+T+protein_length+S+I+pH+D+K+C+Q,0.2102103379237795,0.23152885872737455,0.02131852080359506
np.log(tm)~KL+T+protein_length+S+I+pH+D+N+C+Q,0.21038018489365695,0.2288182411229807,0.018438056229323735
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+ST+K,0.22959803457735978,0.2455637700049131,0.015965735427553335
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+ST+N,0.23945815716095498,0.24197299831322636,0.00251484115227138
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+ST+C,0.2396084918883975,0.2501503491383015,0.010541857249903974
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+ST+Q,0.23437818089386173,0.24354275930125174,0.009164578407390017
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+K+N,0.22321417608554484,0.232655268474437,0.009441092388892153
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+K+C,0.22312456276659434,0.24155829025177453,0.018433727485180185
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+K+Q,0.2166287241368766,0.23399055107765943,0.017361826940782837
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+N+C,0.23297279615263236,0.2378494904717926,0.004876694319160241
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+N+Q,0.22858938480564575,0.2309902360293911,0.002400851223745337
np.log(tm)~KL+T+protein_length+S+I+pH+SK+KS+C+Q,0.22908960413059656,0.23995644020341972,0.010866836072823155
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+K+N,0.23228984083320425,0.24689177957540281,0.014601938742198561
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+K+C,0.23256097104005455,0.2551315215370373,0.022570550496982728
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+K+Q,0.2265970001364183,0.24838152622072643,0.021784526084308142
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+N+C,0.23859063922867713,0.2515883379450111,0.012997698716333994
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+N+Q,0.23471099554532956,0.24535733177812885,0.010646336232799286
np.log(tm)~KL+T+protein_length+S+I+pH+SK+ST+C+Q,0.234150904071291,0.25371295530186305,0.01956205123057206
np.log(tm)~KL+T+protein_length+S+I+pH+SK+K+N+C,0.22457436513080842,0.2417368087456084,0.017162443614799988
np.log(tm)~KL+T+protein_length+S+I+pH+SK+K+N+Q,0.2199285020908957,0.23569072003506203,0.015762217944166323
np.log(tm)~KL+T+protein_length+S+I+pH+SK+K+C+Q,0.21959644629593658,0.24538640865793923,0.02578996236200265
np.log(tm)~KL+T+protein_length+S+I+pH+SK+N+C+Q,0.2273455663491606,0.24143964231404946,0.014094075964888875
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+K+N,0.22703866768703224,0.23212180682479883,0.00508313913776659
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+K+C,0.2278518309674909,0.23940263545251927,0.011550804485028376
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+K+Q,0.22154694574309017,0.23304156519798466,0.011494619454894495
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+N+C,0.23352026893830258,0.23828135073770867,0.004761081799406097
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+N+Q,0.22905911838601636,0.23158400154204226,0.002524883156025892
np.log(tm)~KL+T+protein_length+S+I+pH+KS+ST+C+Q,0.229132810597569,0.2389778122857034,0.009845001688134403
np.log(tm)~KL+T+protein_length+S+I+pH+KS+K+N+C,0.22023260787068868,0.2274401140244023,0.007207506153713628
np.log(tm)~KL+T+protein_length+S+I+pH+KS+K+N+Q,0.2151162477047138,0.22066968526340056,0.005553437558686758
np.log(tm)~KL+T+protein_length+S+I+pH+KS+K+C+Q,0.21563789799894467,0.2295533984872751,0.013915500488330429
np.log(tm)~KL+T+protein_length+S+I+pH+KS+N+C+Q,0.22285939931751003,0.22815481707608506,0.005295417758575033
np.log(tm)~KL+T+protein_length+S+I+pH+ST+K+N+C,0.22786804300011296,0.24066208941450976,0.012794046414396798
np.log(tm)~KL+T+protein_length+S+I+pH+ST+K+N+Q,0.223017900826285,0.23439843429398768,0.01138053346770268
np.log(tm)~KL+T+protein_length+S+I+pH+ST+K+C+Q,0.22373795641740776,0.24236826394385647,0.018630307526448703
np.log(tm)~KL+T+protein_length+S+I+pH+ST+N+C+Q,0.22351237954972528,0.2408355670174007,0.017323187467675416
np.log(tm)~KL+T+protein_length+S+I+pH+K+N+C+Q,0.2147599623829082,0.23044941782632597,0.015689455443417766
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+ST+K,0.2382383400021363,0.2515480909028789,0.013309750900742573
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+ST+N,0.2487107003827695,0.24798344056107918,0.000727259821690307
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+ST+C,0.24777498017498234,0.2580589445198667,0.010283964344884378
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+ST+Q,0.24253742223096553,0.2475937503230187,0.0050563280920531695
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+K+N,0.23548644016825215,0.24120417567191757,0.0057177355036654165
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+K+C,0.23536505972988025,0.2517573100646092,0.016392250334728964
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+K+Q,0.22724428373982983,0.2409238441291507,0.01367956038932086
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+N+C,0.24453637494816607,0.24721333239568022,0.0026769574475141444
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+N+Q,0.23914360660589074,0.23837303727619955,0.0007705693296911897
np.log(tm)~KL+T+protein_length+S+I+D+SK+KS+C+Q,0.23919563569083616,0.24912053119848115,0.009924895507644999
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+K+N,0.24149902044635255,0.25157003065854205,0.010071010212189507
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+K+C,0.23811982681667243,0.25632244543466504,0.018202618617992605
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+K+Q,0.23180595676938603,0.24860389178829542,0.016797935018909388
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+N+C,0.24543054198322634,0.25619091337467825,0.010760371391451917
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+N+Q,0.24246546939783753,0.25049132706533617,0.008025857667498637
np.log(tm)~KL+T+protein_length+S+I+D+SK+ST+C+Q,0.2381187825646654,0.25551754436613755,0.01739876180147215
np.log(tm)~KL+T+protein_length+S+I+D+SK+K+N+C,0.23688088506138713,0.24887686712458928,0.011995982063202154
np.log(tm)~KL+T+protein_length+S+I+D+SK+K+N+Q,0.23120784315784812,0.24258002871628914,0.011372185558441023
np.log(tm)~KL+T+protein_length+S+I+D+SK+K+C+Q,0.2289652179941018,0.24976379109640465,0.020798573102302848
np.log(tm)~KL+T+protein_length+S+I+D+SK+N+C+Q,0.2372650925358984,0.24853715464953086,0.011272062113632464
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+K+N,0.23815117657595447,0.23943498034232694,0.0012838037663724655
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+K+C,0.23699482524808654,0.24777004543982073,0.010775220191734186
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+K+Q,0.23059116361748241,0.23946052331384654,0.008869359696364126
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+N+C,0.24294730461230638,0.2457789552814716,0.0028316506691652144
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+N+Q,0.23933992945358462,0.23827348487937994,0.0010664445742046835
np.log(tm)~KL+T+protein_length+S+I+D+KS+ST+C+Q,0.23736138909760254,0.2470313067956754,0.00966991769807285
np.log(tm)~KL+T+protein_length+S+I+D+KS+K+N+C,0.23384085174031294,0.23762327066375755,0.003782418923444608
np.log(tm)~KL+T+protein_length+S+I+D+KS+K+N+Q,0.22772720529696625,0.22961817993397593,0.0018909746370096847
np.log(tm)~KL+T+protein_length+S+I+D+KS+K+C+Q,0.22712771569832538,0.23794205151901765,0.010814335820692272
np.log(tm)~KL+T+protein_length+S+I+D+KS+N+C+Q,0.23471279301905018,0.23712785003701717,0.0024150570179669872
np.log(tm)~KL+T+protein_length+S+I+D+ST+K+N+C,0.23743139295976765,0.24584793701972069,0.00841654405995304
np.log(tm)~KL+T+protein_length+S+I+D+ST+K+N+Q,0.2330289292742125,0.24039064470331825,0.007361715429105742
