formula,corr_train,corr_test,error_corr
np.log(tm)~A+G+KQ+SN+ST+periodoA+periodoC,0.28650780442644935,0.2599672628724699,0.026540541553979446
np.log(tm)~A+G+KQ+SN+ST+periodoA+periodoG,0.2623946383147712,0.23472999646078188,0.02766464185398934
np.log(tm)~A+G+KQ+SN+ST+periodoC+periodoG,0.27876102651010587,0.25340502739136433,0.025355999118741535
np.log(tm)~A+G+KQ+SN+periodoA+periodoC+periodoG,0.27873345955355466,0.24837761025779032,0.030355849295764348
np.log(tm)~A+G+KQ+SK+ST+periodoA+periodoC,0.29001384458464846,0.25822851834851307,0.03178532623613539
np.log(tm)~A+G+KQ+SK+ST+periodoA+periodoG,0.2655673265887311,0.23206960141122354,0.03349772517750757
np.log(tm)~A+G+KQ+SK+ST+periodoC+periodoG,0.28156140468825375,0.25104533969483606,0.03051606499341769
np.log(tm)~A+G+KQ+SK+periodoA+periodoC+periodoG,0.28113818631080967,0.2425609179433035,0.03857726836750616
np.log(tm)~A+G+KQ+ST+periodoA+periodoC+periodoG,0.2802054216176149,0.248594348126214,0.03161107349140091
np.log(tm)~A+G+KS+SN+SK+ST+periodoA,0.26641017639477754,0.23390765278419645,0.03250252361058109
np.log(tm)~A+G+KS+SN+SK+ST+periodoC,0.2890327891994597,0.2573667380521878,0.03166605114727189
np.log(tm)~A+G+KS+SN+SK+ST+periodoG,0.26124350593009993,0.22725519550714757,0.03398831042295236
np.log(tm)~A+G+KS+SN+SK+periodoA+periodoC,0.28633142538673034,0.2504064910610994,0.03592493432563093
np.log(tm)~A+G+KS+SN+SK+periodoA+periodoG,0.254183484136547,0.2177481288891563,0.03643535524739072
np.log(tm)~A+G+KS+SN+SK+periodoC+periodoG,0.27989722401740913,0.2439021162821118,0.03599510773529732
np.log(tm)~A+G+KS+SN+ST+periodoA+periodoC,0.2860703570802204,0.2546688364960159,0.03140152058420448
np.log(tm)~A+G+KS+SN+ST+periodoA+periodoG,0.25412998751183424,0.2214335015976481,0.03269648591418614
np.log(tm)~A+G+KS+SN+ST+periodoC+periodoG,0.28120070296091276,0.2510642901265556,0.03013641283435714
np.log(tm)~A+G+KS+SN+periodoA+periodoC+periodoG,0.2760436939670423,0.24001440714769212,0.03602928681935019
np.log(tm)~A+G+KS+SK+ST+periodoA+periodoC,0.29061498794890256,0.25480851803517224,0.03580646991373032
np.log(tm)~A+G+KS+SK+ST+periodoA+periodoG,0.2582098813892845,0.22019695091142688,0.03801293047785764
np.log(tm)~A+G+KS+SK+ST+periodoC+periodoG,0.283831216029171,0.24784378835825868,0.035987427670912314
np.log(tm)~A+G+KS+SK+periodoA+periodoC+periodoG,0.27958350580194546,0.23674610464412474,0.042837401157820726
np.log(tm)~A+G+KS+ST+periodoA+periodoC+periodoG,0.27968736352260626,0.2441935360870409,0.03549382743556537
np.log(tm)~A+G+SN+SK+ST+periodoA+periodoC,0.2867413470654129,0.25954058808279773,0.027200758982615147
np.log(tm)~A+G+SN+SK+ST+periodoA+periodoG,0.2624355399361085,0.23459740790838823,0.027838132027720286
np.log(tm)~A+G+SN+SK+ST+periodoC+periodoG,0.27873183380993927,0.2519661073015321,0.02676572650840714
np.log(tm)~A+G+SN+SK+periodoA+periodoC+periodoG,0.2779672286399068,0.24814209856356045,0.02982513007634635
np.log(tm)~A+G+SN+ST+periodoA+periodoC+periodoG,0.2767168099695146,0.2509832546550722,0.02573355531444238
np.log(tm)~A+G+SK+ST+periodoA+periodoC+periodoG,0.28218064054226827,0.25154734566132003,0.030633294880948236
np.log(tm)~A+S+AL+KQ+KS+SN+SK,0.24502489106261943,0.21878679526910025,0.026238095793519184
np.log(tm)~A+S+AL+KQ+KS+SN+ST,0.24769627122761087,0.22038475166327526,0.027311519564335612
np.log(tm)~A+S+AL+KQ+KS+SN+periodoA,0.24596886182267108,0.21771076590827082,0.02825809591440026
np.log(tm)~A+S+AL+KQ+KS+SN+periodoC,0.2730812486714726,0.2470064006209092,0.0260748480505634
np.log(tm)~A+S+AL+KQ+KS+SN+periodoG,0.25097075607372965,0.22733878690009468,0.02363196917363497
np.log(tm)~A+S+AL+KQ+KS+SK+ST,0.24882203941392575,0.22104183953719747,0.02778019987672828
np.log(tm)~A+S+AL+KQ+KS+SK+periodoA,0.24711556115104194,0.21876336817876027,0.02835219297228167
np.log(tm)~A+S+AL+KQ+KS+SK+periodoC,0.27417210430459654,0.24751737629898407,0.02665472800561247
np.log(tm)~A+S+AL+KQ+KS+SK+periodoG,0.2521043842419462,0.22849219002649976,0.02361219421544644
np.log(tm)~A+S+AL+KQ+KS+ST+periodoA,0.24901244647887494,0.21974395939045202,0.029268487088422918
np.log(tm)~A+S+AL+KQ+KS+ST+periodoC,0.2757043570579051,0.24869499421568428,0.027009362842220802
np.log(tm)~A+S+AL+KQ+KS+ST+periodoG,0.2537767669472438,0.2300453546142062,0.023731412333037633
np.log(tm)~A+S+AL+KQ+KS+periodoA+periodoC,0.2751761799610274,0.24617652955755018,0.028999650403477212
np.log(tm)~A+S+AL+KQ+KS+periodoA+periodoG,0.2545117550776136,0.22894439864982302,0.025567356427790566
np.log(tm)~A+S+AL+KQ+KS+periodoC+periodoG,0.2770092976237544,0.2536392739160767,0.023370023707677712
np.log(tm)~A+S+AL+KQ+SN+SK+ST,0.2447475463224285,0.22387881992760042,0.02086872639482809
np.log(tm)~A+S+AL+KQ+SN+SK+periodoA,0.24595793853085382,0.22309715551306838,0.022860783017785435
np.log(tm)~A+S+AL+KQ+SN+SK+periodoC,0.26666488717076064,0.2467031311032219,0.01996175606753875
np.log(tm)~A+S+AL+KQ+SN+SK+periodoG,0.2499844911669857,0.23123083018966356,0.018753660977322145
np.log(tm)~A+S+AL+KQ+SN+ST+periodoA,0.24567905856750188,0.222341095510331,0.023337963057170896
np.log(tm)~A+S+AL+KQ+SN+ST+periodoC,0.266329498823115,0.24651625996629864,0.01981323885681638
np.log(tm)~A+S+AL+KQ+SN+ST+periodoG,0.25008047580184134,0.23175665297121592,0.01832382283062542
np.log(tm)~A+S+AL+KQ+SN+periodoA+periodoC,0.2679341438318555,0.24563330355100904,0.022300840280846446
np.log(tm)~A+S+AL+KQ+SN+periodoA+periodoG,0.25312947297621813,0.2318968158825295,0.02123265709368863
np.log(tm)~A+S+AL+KQ+SN+periodoC+periodoG,0.27053453157519924,0.2536965206074292,0.016838010967770045
np.log(tm)~A+S+AL+KQ+SK+ST+periodoA,0.2496416992698062,0.22525072497018098,0.024390974299625223
np.log(tm)~A+S+AL+KQ+SK+ST+periodoC,0.2696949085272362,0.24906483238840335,0.02063007613883286
np.log(tm)~A+S+AL+KQ+SK+ST+periodoG,0.2532654178902401,0.23353219268760905,0.019733225202631044
np.log(tm)~A+S+AL+KQ+SK+periodoA+periodoC,0.27059024056335135,0.2466441333753803,0.02394610718797105
np.log(tm)~A+S+AL+KQ+SK+periodoA+periodoG,0.25628338522675875,0.23418770783596374,0.022095677390795015
np.log(tm)~A+S+AL+KQ+SK+periodoC+periodoG,0.27326105084205415,0.25505876807084155,0.018202282771212608
np.log(tm)~A+S+AL+KQ+ST+periodoA+periodoC,0.27072121694361934,0.24612940078523116,0.02459181615838818
np.log(tm)~A+S+AL+KQ+ST+periodoA+periodoG,0.2562972107754909,0.23361824409399418,0.022678966681496715
np.log(tm)~A+S+AL+KQ+ST+periodoC+periodoG,0.2725194692532587,0.2547089689794304,0.0178105002738283
np.log(tm)~A+S+AL+KQ+periodoA+periodoC+periodoG,0.27523421206467585,0.25390373764685975,0.021330474417816103
np.log(tm)~A+S+AL+KS+SN+SK+ST,0.23492290014409503,0.2069283859660868,0.027994514178008245
np.log(tm)~A+S+AL+KS+SN+SK+periodoA,0.23215159953575298,0.20370269508921046,0.028448904446542522
np.log(tm)~A+S+AL+KS+SN+SK+periodoC,0.2633379336665342,0.23581035236835873,0.027527581298175452
np.log(tm)~A+S+AL+KS+SN+SK+periodoG,0.2417537665525473,0.21751688697077592,0.02423687958177137
np.log(tm)~A+S+AL+KS+SN+ST+periodoA,0.23118804859808056,0.20084124576120033,0.030346802836880238
np.log(tm)~A+S+AL+KS+SN+ST+periodoC,0.2640460349731827,0.23591692208179646,0.028129112891386227
np.log(tm)~A+S+AL+KS+SN+ST+periodoG,0.24161022509660363,0.2160267553285853,0.025583469768018313
np.log(tm)~A+S+AL+KS+SN+periodoA+periodoC,0.26130478184522116,0.23147227343884325,0.02983250840637791
np.log(tm)~A+S+AL+KS+SN+periodoA+periodoG,0.24000906166755825,0.21255909994262684,0.027449961724931415
np.log(tm)~A+S+AL+KS+SN+periodoC+periodoG,0.26841156460244486,0.2433465790864013,0.025064985516043553
np.log(tm)~A+S+AL+KS+SK+ST+periodoA,0.23722930077877108,0.20777877712220902,0.02945052365656206
np.log(tm)~A+S+AL+KS+SK+ST+periodoC,0.26753408118959393,0.2395717095003556,0.02796237168923832
np.log(tm)~A+S+AL+KS+SK+ST+periodoG,0.24534488945780292,0.22089722663802316,0.024447662819779753
np.log(tm)~A+S+AL+KS+SK+periodoA+periodoC,0.2648252861111433,0.23561224370968842,0.02921304240145489
np.log(tm)~A+S+AL+KS+SK+periodoA+periodoG,0.24414407640329958,0.21855471264777482,0.025589363755524758
np.log(tm)~A+S+AL+KS+SK+periodoC+periodoG,0.27065415682743593,0.246868561583993,0.023785595243442925
np.log(tm)~A+S+AL+KS+ST+periodoA+periodoC,0.26562875215208026,0.23554522264591812,0.030083529506162138
np.log(tm)~A+S+AL+KS+ST+periodoA+periodoG,0.24375753633269745,0.21689338503543482,0.026864151297262634
np.log(tm)~A+S+AL+KS+ST+periodoC+periodoG,0.2708900544470677,0.24642624941824195,0.024463805028825752
np.log(tm)~A+S+AL+KS+periodoA+periodoC+periodoG,0.26932900659269726,0.24281980959163535,0.026509197001061913
np.log(tm)~A+S+AL+SN+SK+ST+periodoA,0.23680425817390077,0.21154442011671779,0.025259838057182987
np.log(tm)~A+S+AL+SN+SK+ST+periodoC,0.26042165239029597,0.23848670101344677,0.0219349513768492
np.log(tm)~A+S+AL+SN+SK+ST+periodoG,0.24444487723851532,0.2233624809615411,0.021082396276974225
np.log(tm)~A+S+AL+SN+SK+periodoA+periodoC,0.2595476359961038,0.23535773973383253,0.024189896262271277
np.log(tm)~A+S+AL+SN+SK+periodoA+periodoG,0.245271054655026,0.22344399547362526,0.021827059181400738
np.log(tm)~A+S+AL+SN+SK+periodoC+periodoG,0.26670526800589633,0.24763049409332538,0.019074773912570953
np.log(tm)~A+S+AL+SN+ST+periodoA+periodoC,0.25821182751735927,0.23323814452879854,0.02497368298856073
np.log(tm)~A+S+AL+SN+ST+periodoA+periodoG,0.24269634269510532,0.21885134237286996,0.023845000322235355
np.log(tm)~A+S+AL+SN+ST+periodoC+periodoG,0.2650240816869251,0.24596426225386683,0.01905981943305826
np.log(tm)~A+S+AL+SN+periodoA+periodoC+periodoG,0.2650593299350524,0.2434885116590322,0.02157081827602017
np.log(tm)~A+S+AL+SK+ST+periodoA+periodoC,0.26490283639877715,0.23958903505076673,0.025313801348010423
np.log(tm)~A+S+AL+SK+ST+periodoA+periodoG,0.2498080126861814,0.22679500768985278,0.023013004996328634
np.log(tm)~A+S+AL+SK+ST+periodoC+periodoG,0.26926951726289355,0.2502789490288032,0.018990568234090344
np.log(tm)~A+S+AL+SK+periodoA+periodoC+periodoG,0.27012022060055346,0.24831979846685648,0.021800422133696984
np.log(tm)~A+S+AL+ST+periodoA+periodoC+periodoG,0.26840225987403676,0.24599113008082496,0.022411129793211804
np.log(tm)~A+S+KQ+KS+SN+SK+ST,0.2554700212311844,0.22554531288108307,0.02992470835010133
np.log(tm)~A+S+KQ+KS+SN+SK+periodoA,0.2528217334439757,0.22193459001760116,0.030887143426374525
np.log(tm)~A+S+KQ+KS+SN+SK+periodoC,0.2735166517540332,0.24170677264336843,0.031809879110664796
np.log(tm)~A+S+KQ+KS+SN+SK+periodoG,0.2586018856064188,0.23278684633639246,0.02581503927002632
np.log(tm)~A+S+KQ+KS+SN+ST+periodoA,0.255098909912393,0.22393064190731204,0.031168268005080935
np.log(tm)~A+S+KQ+KS+SN+ST+periodoC,0.27534631403457854,0.24479721758443915,0.030549096450139396
np.log(tm)~A+S+KQ+KS+SN+ST+periodoG,0.26109350873667536,0.2357138829131258,0.02537962582354955
np.log(tm)~A+S+KQ+KS+SN+periodoA+periodoC,0.2749251517791518,0.2418851172173757,0.033040034561776066
np.log(tm)~A+S+KQ+KS+SN+periodoA+periodoG,0.25989905596765855,0.23249002124382073,0.027409034723837822
np.log(tm)~A+S+KQ+KS+SN+periodoC+periodoG,0.2784222975412934,0.25110119346225895,0.02732110407903443
np.log(tm)~A+S+KQ+KS+SK+ST+periodoA,0.2564716168656736,0.22281358017875558,0.033658036686918025
np.log(tm)~A+S+KQ+KS+SK+ST+periodoC,0.27678731087153974,0.24386967507484061,0.032917635796699124
np.log(tm)~A+S+KQ+KS+SK+ST+periodoG,0.26186153818988384,0.23443204569712378,0.027429492492760055
np.log(tm)~A+S+KQ+KS+SK+periodoA+periodoC,0.275761763792272,0.24102485931685128,0.03473690447542074
np.log(tm)~A+S+KQ+KS+SK+periodoA+periodoG,0.2608991858788637,0.23215507447309472,0.028744111405768963
np.log(tm)~A+S+KQ+KS+SK+periodoC+periodoG,0.27941928519608417,0.2499677450796015,0.029451540116482655
np.log(tm)~A+S+KQ+KS+ST+periodoA+periodoC,0.2780293807489201,0.2433121346918652,0.034717246057054896
np.log(tm)~A+S+KQ+KS+ST+periodoA+periodoG,0.262586282138306,0.23375650990661748,0.028829772231688505
np.log(tm)~A+S+KQ+KS+ST+periodoC+periodoG,0.2813411757438471,0.25308793663540413,0.028253239108442962
np.log(tm)~A+S+KQ+KS+periodoA+periodoC+periodoG,0.28156675804290465,0.2508648066969766,0.03070195134592807
np.log(tm)~A+S+KQ+SN+SK+ST+periodoA,0.24963172865641273,0.2232130618729417,0.026418666783471018
np.log(tm)~A+S+KQ+SN+SK+ST+periodoC,0.2655565952620289,0.23930762344585968,0.026248971816169225
np.log(tm)~A+S+KQ+SN+SK+ST+periodoG,0.25504411030195906,0.23380757644335495,0.021236533858604106
np.log(tm)~A+S+KQ+SN+SK+periodoA+periodoC,0.2668843306449385,0.23909678206649188,0.02778754857844662
np.log(tm)~A+S+KQ+SN+SK+periodoA+periodoG,0.256196321298274,0.2341174717293305,0.022078849568943515
np.log(tm)~A+S+KQ+SN+SK+periodoC+periodoG,0.2704827491558162,0.24819186250268288,0.022290886653133335
np.log(tm)~A+S+KQ+SN+ST+periodoA+periodoC,0.2655429743368631,0.23899697242123344,0.02654600191562964
np.log(tm)~A+S+KQ+SN+ST+periodoA+periodoG,0.2555306168106488,0.23422873767473718,0.02130187913591164
np.log(tm)~A+S+KQ+SN+ST+periodoC+periodoG,0.2693966689601645,0.24861636237820187,0.020780306581962643
np.log(tm)~A+S+KQ+SN+periodoA+periodoC+periodoG,0.27176894342946856,0.2495388239001353,0.022230119529333264
np.log(tm)~A+S+KQ+SK+ST+periodoA+periodoC,0.2704664777576838,0.24033431377058506,0.030132163987098726
np.log(tm)~A+S+KQ+SK+ST+periodoA+periodoG,0.25931436719885814,0.23520390223766058,0.024110464961197564
np.log(tm)~A+S+KQ+SK+ST+periodoC+periodoG,0.2732733849014286,0.24942652979428906,0.023846855107139547
np.log(tm)~A+S+KQ+SK+periodoA+periodoC+periodoG,0.2749551926954032,0.24920244481951737,0.02575274787588583
np.log(tm)~A+S+KQ+ST+periodoA+periodoC+periodoG,0.2738776535448936,0.24953749332800756,0.02434016021688601
np.log(tm)~A+S+KS+SN+SK+ST+periodoA,0.24318775152176034,0.2114205482173732,0.03176720330438715
np.log(tm)~A+S+KS+SN+SK+ST+periodoC,0.26692552399996416,0.23605000986178554,0.030875514138178628
np.log(tm)~A+S+KS+SN+SK+ST+periodoG,0.25271956391802847,0.2249853763525643,0.02773418756546417
np.log(tm)~A+S+KS+SN+SK+periodoA+periodoC,0.2646629289019776,0.23199317075746684,0.032669758144510785
np.log(tm)~A+S+KS+SN+SK+periodoA+periodoG,0.2496829623324231,0.22220630276647263,0.027476659565950468
np.log(tm)~A+S+KS+SN+SK+periodoC+periodoG,0.27099287886110307,0.24254500594791734,0.028447872913185734
np.log(tm)~A+S+KS+SN+ST+periodoA+periodoC,0.2649489991532742,0.23314150851925386,0.03180749063402033
np.log(tm)~A+S+KS+SN+ST+periodoA+periodoG,0.2486926615183311,0.22094802590437831,0.027744635613952795
np.log(tm)~A+S+KS+SN+ST+periodoC+periodoG,0.2715731593619455,0.2449997514061745,0.026573407955770983
np.log(tm)~A+S+KS+SN+periodoA+periodoC+periodoG,0.2698411729532272,0.24079816498783743,0.02904300796538975
np.log(tm)~A+S+KS+SK+ST+periodoA+periodoC,0.269436291897087,0.2358614908349249,0.033574801062162124
np.log(tm)~A+S+KS+SK+ST+periodoA+periodoG,0.25375015095553555,0.22474254637989188,0.029007604575643664
np.log(tm)~A+S+KS+SK+ST+periodoC+periodoG,0.27432510644257474,0.24577008734038794,0.0285550191021868
np.log(tm)~A+S+KS+SK+periodoA+periodoC+periodoG,0.2730708193300909,0.24315686436289133,0.02991395496719959
np.log(tm)~A+S+KS+ST+periodoA+periodoC+periodoG,0.2734978801807303,0.24412330609869676,0.029374574082033533
np.log(tm)~A+S+SN+SK+ST+periodoA+periodoC,0.26045387639604684,0.23144757227598553,0.029006304120061305
np.log(tm)~A+S+SN+SK+ST+periodoA+periodoG,0.2501855454325164,0.22661731722008047,0.023568228212435954
np.log(tm)~A+S+SN+SK+ST+periodoC+periodoG,0.26628741623549973,0.2420612274826552,0.02422618875284452
np.log(tm)~A+S+SN+SK+periodoA+periodoC+periodoG,0.2664506844814084,0.24149254227359268,0.024958142207815726
np.log(tm)~A+S+SN+ST+periodoA+periodoC+periodoG,0.26332461403608737,0.23966419067108474,0.023660423365002625
np.log(tm)~A+S+SK+ST+periodoA+periodoC+periodoG,0.2702228304049234,0.2441780826155908,0.026044747789332606
np.log(tm)~A+AL+KQ+KS+SN+SK+ST,0.2558994059821678,0.22044200493161847,0.03545740105054934
np.log(tm)~A+AL+KQ+KS+SN+SK+periodoA,0.24927776533113505,0.2088690400764085,0.04040872525472655
np.log(tm)~A+AL+KQ+KS+SN+SK+periodoC,0.2775925148191482,0.24198239599861937,0.035610118820528835
np.log(tm)~A+AL+KQ+KS+SN+SK+periodoG,0.2542098239023717,0.22051972561661928,0.033690098285752396
np.log(tm)~A+AL+KQ+KS+SN+ST+periodoA,0.2521974632208131,0.21157561128809022,0.040621851932722886
np.log(tm)~A+AL+KQ+KS+SN+ST+periodoC,0.28041347193669725,0.24652429226767963,0.03388917966901761
np.log(tm)~A+AL+KQ+KS+SN+ST+periodoG,0.25819544199138544,0.227597136802859,0.030598305188526437
np.log(tm)~A+AL+KQ+KS+SN+periodoA+periodoC,0.27660590282041286,0.23452884935028392,0.04207705347012894
np.log(tm)~A+AL+KQ+KS+SN+periodoA+periodoG,0.252529824030408,0.21372382975518098,0.038805994275227046
np.log(tm)~A+AL+KQ+KS+SN+periodoC+periodoG,0.27857875495170176,0.24567248140877015,0.0329062735429316
np.log(tm)~A+AL+KQ+KS+SK+ST+periodoA,0.2537516671806947,0.21182461552104756,0.041927051659647135
np.log(tm)~A+AL+KQ+KS+SK+ST+periodoC,0.2833384150115792,0.24635221521850797,0.03698619979307122
np.log(tm)~A+AL+KQ+KS+SK+ST+periodoG,0.2595603642171511,0.22583441595671616,0.03372594826043496
np.log(tm)~A+AL+KQ+KS+SK+periodoA+periodoC,0.2757033390620992,0.23028981095326592,0.045413528108833284
np.log(tm)~A+AL+KQ+KS+SK+periodoA+periodoG,0.25145293816592956,0.21197998584200325,0.03947295232392631
np.log(tm)~A+AL+KQ+KS+SK+periodoC+periodoG,0.2793250872122935,0.24436310313539553,0.03496198407689796
np.log(tm)~A+AL+KQ+KS+ST+periodoA+periodoC,0.2793583615780006,0.23701844297229485,0.04233991860570574
np.log(tm)~A+AL+KQ+KS+ST+periodoA+periodoG,0.2554263302315012,0.2173742284150506,0.03805210181645058
np.log(tm)~A+AL+KQ+KS+ST+periodoC+periodoG,0.28281386061527714,0.24982912601434018,0.032984734600936955
np.log(tm)~A+AL+KQ+KS+periodoA+periodoC+periodoG,0.2766480691854124,0.23403217445302613,0.04261589473238628
np.log(tm)~A+AL+KQ+SN+SK+ST+periodoA,0.2566021520232166,0.22572877094806626,0.030873381075150363
np.log(tm)~A+AL+KQ+SN+SK+ST+periodoC,0.27547139319765246,0.24867698405644817,0.02679440914120429
np.log(tm)~A+AL+KQ+SN+SK+ST+periodoG,0.25987826898256633,0.23567168954892617,0.024206579433640157
np.log(tm)~A+AL+KQ+SN+SK+periodoA+periodoC,0.27425590291513785,0.24273072004180743,0.03152518287333042
np.log(tm)~A+AL+KQ+SN+SK+periodoA+periodoG,0.25857694874942594,0.23088739642058903,0.02768955232883691
np.log(tm)~A+AL+KQ+SN+SK+periodoC+periodoG,0.27725841437491644,0.25364754378837423,0.02361087058654221
np.log(tm)~A+AL+KQ+SN+ST+periodoA+periodoC,0.27432635879162093,0.24249600619840905,0.031830352593211875
np.log(tm)~A+AL+KQ+SN+ST+periodoA+periodoG,0.259159013972149,0.23242457442052866,0.02673443955162036
np.log(tm)~A+AL+KQ+SN+ST+periodoC+periodoG,0.27717967857290227,0.2539015430282536,0.023278135544648693
np.log(tm)~A+AL+KQ+SN+periodoA+periodoC+periodoG,0.2769434332385411,0.24768336134878832,0.02926007188975277
np.log(tm)~A+AL+KQ+SK+ST+periodoA+periodoC,0.2790624904667976,0.24350259028396984,0.03555990018282776
np.log(tm)~A+AL+KQ+SK+ST+periodoA+periodoG,0.26318373382569876,0.23241978595627238,0.030763947869426378
np.log(tm)~A+AL+KQ+SK+ST+periodoC+periodoG,0.2812719262856709,0.25595476100268455,0.02531716528298633
np.log(tm)~A+AL+KQ+SK+periodoA+periodoC+periodoG,0.2795364363111728,0.24666670140652347,0.03286973490464934
np.log(tm)~A+AL+KQ+ST+periodoA+periodoC+periodoG,0.27919212538634053,0.24796933588191497,0.031222789504425558
np.log(tm)~A+AL+KS+SN+SK+ST+periodoA,0.24634853271950066,0.20995451204118856,0.0363940206783121
np.log(tm)~A+AL+KS+SN+SK+ST+periodoC,0.27548634216384077,0.242478876754038,0.03300746540980276
np.log(tm)~A+AL+KS+SN+SK+ST+periodoG,0.25338646241828855,0.22453053217986915,0.028855930238419397
np.log(tm)~A+AL+KS+SN+SK+periodoA+periodoC,0.2708358853624218,0.2328700306544103,0.037965854708011504
np.log(tm)~A+AL+KS+SN+SK+periodoA+periodoG,0.24767810842055196,0.21464084770330794,0.03303726071724403
np.log(tm)~A+AL+KS+SN+SK+periodoC+periodoG,0.2755195442714331,0.24457978998731875,0.030939754284114357
np.log(tm)~A+AL+KS+SN+ST+periodoA+periodoC,0.27222331915272796,0.2348862855242607,0.03733703362846727
np.log(tm)~A+AL+KS+SN+ST+periodoA+periodoG,0.24832236540298422,0.21561115186551405,0.03271121353747017
np.log(tm)~A+AL+KS+SN+ST+periodoC+periodoG,0.2774918502768161,0.24818031659153036,0.029311533685285746
np.log(tm)~A+AL+KS+SN+periodoA+periodoC+periodoG,0.2729396130755143,0.23745600652339746,0.035483606552116825
np.log(tm)~A+AL+KS+SK+ST+periodoA+periodoC,0.27674293164264296,0.23728511239191985,0.039457819250723114
np.log(tm)~A+AL+KS+SK+ST+periodoA+periodoG,0.2539785106630096,0.22085778493587999,0.033120725727129596
np.log(tm)~A+AL+KS+SK+ST+periodoC+periodoG,0.2805201414407695,0.2504674293007834,0.03005271213998606
np.log(tm)~A+AL+KS+SK+periodoA+periodoC+periodoG,0.27526325872487806,0.2385867776818166,0.036676481043061454
np.log(tm)~A+AL+KS+ST+periodoA+periodoC+periodoG,0.27720559002608675,0.24214140110217533,0.035064188923911416
np.log(tm)~A+AL+SN+SK+ST+periodoA+periodoC,0.2732550807481093,0.24297112755990682,0.030283953188202456
np.log(tm)~A+AL+SN+SK+ST+periodoA+periodoG,0.2579695657057094,0.23209958431463606,0.025869981391073327
np.log(tm)~A+AL+SN+SK+ST+periodoC+periodoG,0.2762860088767674,0.2530468401183324,0.023239168758435014
np.log(tm)~A+AL+SN+SK+periodoA+periodoC+periodoG,0.2758874345136348,0.24958075495325432,0.026306679560380464
np.log(tm)~A+AL+SN+ST+periodoA+periodoC+periodoG,0.2747287134646137,0.24779210021556697,0.026936613249046726
np.log(tm)~A+AL+SK+ST+periodoA+periodoC+periodoG,0.2808295154305311,0.25237993895446265,0.02844957647606844
np.log(tm)~A+KQ+KS+SN+SK+ST+periodoA,0.2659084828904078,0.22388461332871895,0.042023869561688854
np.log(tm)~A+KQ+KS+SN+SK+ST+periodoC,0.2844239561423096,0.24704150220268714,0.037382453939622445
np.log(tm)~A+KQ+KS+SN+SK+ST+periodoG,0.27331790413950496,0.23541583060331572,0.03790207353618924
np.log(tm)~A+KQ+KS+SN+SK+periodoA+periodoC,0.2815777586182463,0.23644996424723327,0.045127794371013025
np.log(tm)~A+KQ+KS+SN+SK+periodoA+periodoG,0.2679505860236399,0.22633520354448317,0.04161538247915675
np.log(tm)~A+KQ+KS+SN+SK+periodoC+periodoG,0.2851933827008523,0.24740255865021407,0.037790824050638244
np.log(tm)~A+KQ+KS+SN+ST+periodoA+periodoC,0.28338864627010724,0.24343919549698603,0.0399494507731212
np.log(tm)~A+KQ+KS+SN+ST+periodoA+periodoG,0.2691418616407818,0.23117852308575199,0.03796333855502981
np.log(tm)~A+KQ+KS+SN+ST+periodoC+periodoG,0.28825098415829337,0.25405878717246333,0.03419219698583004
np.log(tm)~A+KQ+KS+SN+periodoA+periodoC+periodoG,0.28546026181298356,0.24386073776835235,0.041599524044631214
np.log(tm)~A+KQ+KS+SK+ST+periodoA+periodoC,0.285723086334094,0.24074936487288057,0.04497372146121342
np.log(tm)~A+KQ+KS+SK+ST+periodoA+periodoG,0.27051061527451786,0.22683825673187952,0.043672358542638345
np.log(tm)~A+KQ+KS+SK+ST+periodoC+periodoG,0.2899803927508833,0.25055591820560286,0.03942447454528042
np.log(tm)~A+KQ+KS+SK+periodoA+periodoC+periodoG,0.28669974558273187,0.2395086574130169,0.047191088169714956
np.log(tm)~A+KQ+KS+ST+periodoA+periodoC+periodoG,0.28866440638491087,0.24704364982987656,0.041620756555034305
np.log(tm)~A+KQ+SN+SK+ST+periodoA+periodoC,0.27792511579167106,0.24267467335452836,0.035250442437142704
np.log(tm)~A+KQ+SN+SK+ST+periodoA+periodoG,0.26965614015904493,0.23769321344913685,0.03196292670990808
np.log(tm)~A+KQ+SN+SK+ST+periodoC+periodoG,0.28104741314393783,0.25067699328801274,0.03037041985592509
np.log(tm)~A+KQ+SN+SK+periodoA+periodoC+periodoG,0.2813815903509801,0.24611679378118714,0.03526479656979295
np.log(tm)~A+KQ+SN+ST+periodoA+periodoC+periodoG,0.2798634110213362,0.247683683079064,0.032179727942272224
np.log(tm)~A+KQ+SK+ST+periodoA+periodoC+periodoG,0.28455681517112835,0.2482740988333531,0.036282716337775245
np.log(tm)~A+KS+SN+SK+ST+periodoA+periodoC,0.27930803627022094,0.2403206273117815,0.03898740895843944
np.log(tm)~A+KS+SN+SK+ST+periodoA+periodoG,0.2649355612605693,0.22760615568659673,0.037329405573972546
np.log(tm)~A+KS+SN+SK+ST+periodoC+periodoG,0.28451413153931526,0.24962357649020195,0.034890555049113314
np.log(tm)~A+KS+SN+SK+periodoA+periodoC+periodoG,0.28115227989004155,0.2416682251535459,0.03948405473649563
np.log(tm)~A+KS+SN+ST+periodoA+periodoC+periodoG,0.2817769061635938,0.24536370514007816,0.03641320102351564
