formula,corr_train,corr_test,error_corr
tm~EA+T+L+A+Q+N,0.21251778720668085,0.1607165106614816,0.051801276545199254
tm~EA+T+L+A+Q+I,0.21227231190603751,0.16211496480720908,0.050157347098828436
tm~EA+T+L+A+N+I,0.1759878572859591,0.1241318872349195,0.05185597005103959
tm~EA+T+L+AL+C+S,0.2136841928511631,0.19597447340532648,0.01770971944583663
tm~EA+T+L+AL+C+Q,0.22705904597674048,0.19099569344263617,0.03606335253410431
tm~EA+T+L+AL+C+N,0.1828890272509296,0.15240528051501648,0.030483746735913114
tm~EA+T+L+AL+C+I,0.18922923387048418,0.16022627147820856,0.029002962392275622
tm~EA+T+L+AL+S+Q,0.24715552402051139,0.22109304221702195,0.02606248180348944
tm~EA+T+L+AL+S+N,0.2134689722479764,0.19132195409805977,0.022147018149916625
tm~EA+T+L+AL+S+I,0.21570315438601392,0.19568571449714514,0.020017439888868782
tm~EA+T+L+AL+Q+N,0.22766870879282722,0.1860423960379837,0.04162631275484352
tm~EA+T+L+AL+Q+I,0.2289788345298828,0.1885303537300168,0.04044848079986599
tm~EA+T+L+AL+N+I,0.1893805927250366,0.15229137018012284,0.03708922254491376
tm~EA+T+L+C+S+Q,0.21381168624729743,0.19719465057988808,0.016617035667409352
tm~EA+T+L+C+S+N,0.18201224740391,0.17186217782763957,0.010150069576270432
tm~EA+T+L+C+S+I,0.17738299521358278,0.1762217773994595,0.0011612178141232887
tm~EA+T+L+C+Q+N,0.18986138976295597,0.15361738901013453,0.03624400075282144
tm~EA+T+L+C+Q+I,0.18211545818315789,0.1530024671043745,0.029112991078783373
tm~EA+T+L+C+N+I,0.13664496321330646,0.11167780631499635,0.02496715689831011
tm~EA+T+L+S+Q+N,0.21726895459817203,0.19608539794214017,0.02118355665603186
tm~EA+T+L+S+Q+I,0.21315687204956713,0.20011266244990858,0.013044209599658546
tm~EA+T+L+S+N+I,0.18301059259452795,0.17183652994319662,0.011174062651331335
tm~EA+T+L+Q+N+I,0.1842986045841022,0.1458727653874936,0.03842583919660858
tm~EA+T+P+K+A+AL,0.2073706718393984,0.1612472681303939,0.0461234037090045
tm~EA+T+P+K+A+C,0.20189724294320488,0.1527992427319718,0.04909800021123309
tm~EA+T+P+K+A+S,0.23272749962177722,0.20201022830575727,0.03071727131601995
tm~EA+T+P+K+A+Q,0.24034764047075,0.18191741105660764,0.05843022941414236
tm~EA+T+P+K+A+N,0.19528331785135672,0.13931990305259126,0.05596341479876546
tm~EA+T+P+K+A+I,0.20635238657626997,0.15294320460159064,0.05340918197467934
tm~EA+T+P+K+AL+C,0.20336121286269365,0.1652127809857808,0.03814843187691286
tm~EA+T+P+K+AL+S,0.23293967191887024,0.20807724376305836,0.024862428155811883
tm~EA+T+P+K+AL+Q,0.24618907344833596,0.1979082383996786,0.04828083504865735
tm~EA+T+P+K+AL+N,0.1993288357676283,0.15652454184078143,0.04280429392684687
tm~EA+T+P+K+AL+I,0.21016804723392143,0.16813665446227583,0.04203139277164561
tm~EA+T+P+K+C+S,0.22129333246337543,0.20799319248830472,0.013300139975070707
tm~EA+T+P+K+C+Q,0.22341589931611924,0.17816138493519498,0.04525451438092426
tm~EA+T+P+K+C+N,0.17410474905021814,0.13481039242018894,0.0392943566300292
tm~EA+T+P+K+C+I,0.17995270205159472,0.14786813511102256,0.03208456694057216
tm~EA+T+P+K+S+Q,0.25474625810567253,0.22354532355518503,0.031200934550487502
tm~EA+T+P+K+S+N,0.2188208762774261,0.19936943387692452,0.01945144240050159
tm~EA+T+P+K+S+I,0.22190596292244602,0.20717055555366232,0.014735407368783704
tm~EA+T+P+K+Q+N,0.21911383709038273,0.16684012163648507,0.05227371545389767
tm~EA+T+P+K+Q+I,0.22103880772414555,0.17262537007972314,0.04841343764442241
tm~EA+T+P+K+N+I,0.1726368088872724,0.12897827687345825,0.043658532013814144
tm~EA+T+P+A+AL+C,0.19617455751611398,0.16478036698098833,0.031394190535125654
tm~EA+T+P+A+AL+S,0.22315292609565068,0.20571155296742127,0.01744137312822941
tm~EA+T+P+A+AL+Q,0.23669719137629894,0.1970887297936128,0.03960846158268613
tm~EA+T+P+A+AL+N,0.1950261938867331,0.1578630670031646,0.03716312688356849
tm~EA+T+P+A+AL+I,0.2073393356479846,0.16950267387829163,0.03783666176969297
tm~EA+T+P+A+C+S,0.21353235043862945,0.1973564788052991,0.01617587163333034
tm~EA+T+P+A+C+Q,0.21960194369074879,0.18237502993585825,0.03722691375489054
tm~EA+T+P+A+C+N,0.1789656237011775,0.1419520896568867,0.03701353404429081
tm~EA+T+P+A+C+I,0.18797021733296262,0.15326344380619036,0.03470677352677226
tm~EA+T+P+A+S+Q,0.2408530496904522,0.2170877436282999,0.023765306062152297
tm~EA+T+P+A+S+N,0.21372410242905823,0.19198338488961694,0.02174071753944129
tm~EA+T+P+A+S+I,0.2176010054183517,0.19855663445195354,0.01904437096639816
tm~EA+T+P+A+Q+N,0.21631971594168375,0.1726878140688923,0.04363190187279145
tm~EA+T+P+A+Q+I,0.21861651399957285,0.1780563771451076,0.040560136854465245
tm~EA+T+P+A+N+I,0.18365917254037606,0.1411388154440348,0.04252035709634125
tm~EA+T+P+AL+C+S,0.21814244574743455,0.20765382987843078,0.010488615869003765
tm~EA+T+P+AL+C+Q,0.23017205841043484,0.19792893583006868,0.03224312258036616
tm~EA+T+P+AL+C+N,0.18717471194826862,0.1605677556494243,0.026606956298844325
tm~EA+T+P+AL+C+I,0.1964083035544444,0.16953017055119302,0.026878133003251398
tm~EA+T+P+AL+S+Q,0.2493927022522123,0.2300514310046081,0.019341271247604208
tm~EA+T+P+AL+S+N,0.21967322591540484,0.20481138476421176,0.014861841151193073
tm~EA+T+P+AL+S+I,0.22407498567010756,0.20844034309363313,0.015634642576474428
tm~EA+T+P+AL+Q+N,0.22976144915324498,0.1930884205241894,0.03667302862905558
tm~EA+T+P+AL+Q+I,0.23301493632324122,0.19767628210388316,0.03533865421935806
tm~EA+T+P+AL+N+I,0.19642484917962474,0.16381606289667355,0.03260878628295119
tm~EA+T+P+C+S+Q,0.22639231405341162,0.22051062645022212,0.005881687603189495
tm~EA+T+P+C+S+N,0.19445545037232856,0.19799781446521192,0.00354236409288336
tm~EA+T+P+C+S+I,0.19332102868602982,0.20338695738678467,0.010065928700754845
tm~EA+T+P+C+Q+N,0.19874503287680115,0.17258479778531463,0.026160235091486517
tm~EA+T+P+C+Q+I,0.19074257547151513,0.17478394582890175,0.01595862964261338
tm~EA+T+P+C+N+I,0.15045181863163698,0.13902170016380855,0.011430118467828432
tm~EA+T+P+S+Q+N,0.22540956765058479,0.213479269915793,0.01193029773479179
tm~EA+T+P+S+Q+I,0.22182635076021587,0.21698602725590843,0.004840323504307437
tm~EA+T+P+S+N+I,0.19450231903452764,0.19303242929966377,0.0014698897348638662
tm~EA+T+P+Q+N+I,0.1903642680878716,0.1615613558247014,0.028802912263170194
tm~EA+T+K+A+AL+C,0.20886774025605054,0.16371348921117104,0.045154251044879495
tm~EA+T+K+A+AL+S,0.2329483682725375,0.1997418082326341,0.03320656003990341
tm~EA+T+K+A+AL+Q,0.24956514224064585,0.19401110593961302,0.05555403630103284
tm~EA+T+K+A+AL+N,0.20273079936639504,0.1521580561868286,0.05057274317956645
tm~EA+T+K+A+AL+I,0.21288989872306946,0.16168498227322822,0.05120491644984124
tm~EA+T+K+A+C+S,0.22981430334538328,0.19614175262583716,0.03367255071954611
tm~EA+T+K+A+C+Q,0.23887701976109532,0.18316581574996613,0.055711204011129195
tm~EA+T+K+A+C+N,0.1947907089961308,0.14119175457862707,0.05359895441750373
tm~EA+T+K+A+C+I,0.2038155381818808,0.15260797355004802,0.05120756463183279
tm~EA+T+K+A+S+Q,0.26080452522776953,0.21801904465722624,0.042785480570543294
tm~EA+T+K+A+S+N,0.22697016989008187,0.18993221980571065,0.03703795008437122
tm~EA+T+K+A+S+I,0.2297944876190053,0.19576023306800708,0.03403425455099823
tm~EA+T+K+A+Q+N,0.23531157174538408,0.17260351073245128,0.0627080610129328
tm~EA+T+K+A+Q+I,0.23812067970425377,0.1775848202997093,0.06053585940454448
tm~EA+T+K+A+N+I,0.19808005777190263,0.13872288751264916,0.05935717025925347
tm~EA+T+K+AL+C+S,0.23188609311063682,0.20436941559830815,0.02751667751232867
tm~EA+T+K+AL+C+Q,0.24537100970842465,0.19612070076353139,0.04925030894489327
tm~EA+T+K+AL+C+N,0.1996275091119519,0.15692364770079453,0.04270386141115737
tm~EA+T+K+AL+C+I,0.20736255754951166,0.16496370362836474,0.04239885392114692
tm~EA+T+K+AL+S+Q,0.26530561178690243,0.2278396242613886,0.03746598752551383
tm~EA+T+K+AL+S+N,0.2290031492701925,0.1971553849574137,0.031847764312778803
tm~EA+T+K+AL+S+I,0.23220905945097567,0.20139196860302871,0.030817090847946954
tm~EA+T+K+AL+Q+N,0.24347246095661976,0.18958995452825123,0.05388250642836853
tm~EA+T+K+AL+Q+I,0.24602907098572124,0.19355021705915085,0.052478853926570396
tm~EA+T+K+AL+N+I,0.20310614814991046,0.1548478080303111,0.04825834011959937
tm~EA+T+K+C+S+Q,0.25154547464750143,0.2219678226805893,0.029577651966912144
tm~EA+T+K+C+S+N,0.21468280753605692,0.19344493391825224,0.021237873617804687
tm~EA+T+K+C+S+I,0.2155503195597156,0.2010916003253388,0.014458719234376805
tm~EA+T+K+C+Q+N,0.21864616803495945,0.16814423520099228,0.05050193283396717
tm~EA+T+K+C+Q+I,0.21859622874033738,0.17274115283437655,0.04585507590596083
tm~EA+T+K+C+N+I,0.17320788019026956,0.13317935365203776,0.0400285265382318
tm~EA+T+K+S+Q+N,0.2518293818518191,0.21497932533457365,0.03685005651724543
tm~EA+T+K+S+Q+I,0.24993331614108322,0.22037466451226412,0.0295586516288191
tm~EA+T+K+S+N+I,0.21648325155825257,0.19366561780226305,0.022817633755989525
tm~EA+T+K+Q+N+I,0.21626926165682445,0.1633185337162832,0.05295072794054126
tm~EA+T+A+AL+C+S,0.21738506956581038,0.1965458455279092,0.02083922403790117
tm~EA+T+A+AL+C+Q,0.23325361523178845,0.19510404797179168,0.03814956725999677
tm~EA+T+A+AL+C+N,0.1902043991419971,0.1553081811180542,0.03489621802394291
tm~EA+T+A+AL+C+I,0.1982275930561479,0.16450076695522217,0.03372682610092573
tm~EA+T+A+AL+S+Q,0.24952142511877592,0.22202474599641245,0.027496679122363477
tm~EA+T+A+AL+S+N,0.2163974979487296,0.19134524220432148,0.025052255744408114
tm~EA+T+A+AL+S+I,0.2193769225756776,0.19547415186019926,0.023902770715478333
tm~EA+T+A+AL+Q+N,0.23273825585040836,0.1891956012587529,0.04354265459165546
tm~EA+T+A+AL+Q+I,0.23502180183733132,0.19236811025298947,0.042653691584341846
tm~EA+T+A+AL+N+I,0.19693451055629133,0.15505792857214704,0.04187658198414429
tm~EA+T+A+C+S+Q,0.23571596494185343,0.21068595638336463,0.025030008558488803
tm~EA+T+A+C+S+N,0.20335024731795723,0.1793641957241388,0.02398605159381842
tm~EA+T+A+C+S+I,0.20367573567722388,0.18483167132555633,0.01884406435166755
tm~EA+T+A+C+Q+N,0.21379181492259272,0.16986691965280948,0.04392489526978324
tm~EA+T+A+C+Q+I,0.21124917943757132,0.17225740706683584,0.03899177237073548
tm~EA+T+A+C+N+I,0.17696333458376315,0.1363786202162521,0.04058471436751104
tm~EA+T+A+S+Q+N,0.23547025210904357,0.20464671721897806,0.030823534890065507
tm~EA+T+A+S+Q+I,0.23177702729569677,0.21027610110906284,0.021500926186633934
tm~EA+T+A+S+N+I,0.20687943083464191,0.18040515331083265,0.026474277523809264
tm~EA+T+A+Q+N+I,0.21191898597138942,0.16540350303333484,0.046515482938054575
tm~EA+T+AL+C+S+Q,0.24547124297125494,0.22372121308441278,0.02175002988684216
tm~EA+T+AL+C+S+N,0.2119293183329925,0.19412769335397925,0.017801624979013247
tm~EA+T+AL+C+S+I,0.2130277415186148,0.19854774324195568,0.014479998276659134
tm~EA+T+AL+C+Q+N,0.2260008430677893,0.18738390777373937,0.03861693529404994
tm~EA+T+AL+C+Q+I,0.22631474106981184,0.19229716910528014,0.0340175719645317
tm~EA+T+AL+C+N+I,0.18713151249412613,0.1563232508485795,0.03080826164554662
tm~EA+T+AL+S+Q+N,0.24597130308915352,0.2198778056144235,0.026093497474730026
tm~EA+T+AL+S+Q+I,0.2446760227275337,0.22272964925636524,0.021946373471168457
tm~EA+T+AL+S+N+I,0.21474519712458348,0.19343305739776714,0.021312139726816337
tm~EA+T+AL+Q+N+I,0.22792172181516368,0.18806741196972782,0.039854309845435865
tm~EA+T+C+S+Q+N,0.21858206944617756,0.2067922194957897,0.01178984995038787
tm~EA+T+C+S+Q+I,0.21083239061132972,0.20862104839010592,0.0022113422212237943
tm~EA+T+C+S+N+I,0.18291962035622458,0.1814768826176263,0.0014427377385982931
tm~EA+T+C+Q+N+I,0.1860218257016158,0.15752819158277911,0.02849363411883668
tm~EA+T+S+Q+N+I,0.21499552472122374,0.2033525971970684,0.011642927524155328
tm~EA+D+R+protein_length+L+P,0.22161316178566573,0.21262340111497613,0.0089897606706896
tm~EA+D+R+protein_length+L+K,0.22821230406434617,0.20106843720108963,0.02714386686325654
tm~EA+D+R+protein_length+L+A,0.22725983185611123,0.19030342099391032,0.03695641086220092
tm~EA+D+R+protein_length+L+AL,0.23896978218286416,0.21618360100527204,0.022786181177592124
tm~EA+D+R+protein_length+L+C,0.2128062139428498,0.20787529714489,0.004930916797959789
tm~EA+D+R+protein_length+L+S,0.22111594679100352,0.21720949880372692,0.003906447987276601
tm~EA+D+R+protein_length+L+Q,0.23477933366143477,0.20560407007478204,0.029175263586652733
tm~EA+D+R+protein_length+L+N,0.21101318771844121,0.1939133996717864,0.017099788046654824
tm~EA+D+R+protein_length+L+I,0.2098628902796455,0.1944860650746873,0.0153768252049582
tm~EA+D+R+protein_length+P+K,0.24650569560541905,0.22941724322142865,0.0170884523839904
tm~EA+D+R+protein_length+P+A,0.24469549523303388,0.21721889705883846,0.027476598174195427
tm~EA+D+R+protein_length+P+AL,0.25351555177222357,0.24037834806465222,0.013137203707571349
tm~EA+D+R+protein_length+P+C,0.23060183546720056,0.23602943880449875,0.0054276033372981924
tm~EA+D+R+protein_length+P+S,0.23752732153670614,0.2462398411408392,0.008712519604133051
tm~EA+D+R+protein_length+P+Q,0.24513929748775762,0.2290592543455618,0.016080043142195827
tm~EA+D+R+protein_length+P+N,0.22526901304243654,0.21861160948223377,0.006657403560202779
tm~EA+D+R+protein_length+P+I,0.23121046445636115,0.231186177892298,2.428656406314178e-05
tm~EA+D+R+protein_length+K+A,0.24826968549395115,0.2080346693932311,0.040235016100720056
tm~EA+D+R+protein_length+K+AL,0.25213342327151606,0.2248255134501178,0.027307909821398246
tm~EA+D+R+protein_length+K+C,0.24844242310988301,0.2328093017431954,0.015633121366687625
tm~EA+D+R+protein_length+K+S,0.24824726346226372,0.23382367535062182,0.014423588111641905
tm~EA+D+R+protein_length+K+Q,0.26188536618305974,0.22020489678050617,0.04168046940255357
tm~EA+D+R+protein_length+K+N,0.24099366384018667,0.21363194057755389,0.02736172326263278
tm~EA+D+R+protein_length+K+I,0.24210122683256324,0.2189988790823677,0.02310234775019554
tm~EA+D+R+protein_length+A+AL,0.24299144809268466,0.21781797925115098,0.02517346884153368
tm~EA+D+R+protein_length+A+C,0.23835594274922464,0.2160581735496311,0.02229776919959353
tm~EA+D+R+protein_length+A+S,0.23615251250684763,0.21697563369663464,0.01917687881021299
tm~EA+D+R+protein_length+A+Q,0.2512990464671483,0.21127281738016232,0.04002622908698597
tm~EA+D+R+protein_length+A+N,0.2343748991714065,0.20053140328880628,0.033843495882600216
tm~EA+D+R+protein_length+A+I,0.23536728075349247,0.2005610361832522,0.034806244570240286
tm~EA+D+R+protein_length+AL+C,0.24812586593135572,0.23614294154211396,0.011982924389241756
tm~EA+D+R+protein_length+AL+S,0.24509565528820368,0.23224844328926977,0.012847211998933905
tm~EA+D+R+protein_length+AL+Q,0.26346824084837295,0.23419949683068075,0.029268744017692194
tm~EA+D+R+protein_length+AL+N,0.24300568435948963,0.22289781557772298,0.020107868781766652
tm~EA+D+R+protein_length+AL+I,0.24602841911598716,0.22488606306080494,0.02114235605518222
tm~EA+D+R+protein_length+C+S,0.22443186081149322,0.22775100708265292,0.003319146271159701
tm~EA+D+R+protein_length+C+Q,0.24053463409797518,0.22675192787420895,0.013782706223766233
tm~EA+D+R+protein_length+C+N,0.21707882306146034,0.2133885538974057,0.0036902691640546548
tm~EA+D+R+protein_length+C+I,0.21960676091134376,0.22047335652836378,0.0008665956170200162
tm~EA+D+R+protein_length+S+Q,0.24489205756846563,0.23856672158909645,0.006325335979369184
tm~EA+D+R+protein_length+S+N,0.22487574160774576,0.22202046269393466,0.002855278913811099
tm~EA+D+R+protein_length+S+I,0.21922066198798199,0.2222756533392815,0.003054991351299524
tm~EA+D+R+protein_length+Q+N,0.23672731561512597,0.2140569024206357,0.022670413194490285
tm~EA+D+R+protein_length+Q+I,0.23503661508073334,0.21430701038753225,0.020729604693201092
tm~EA+D+R+protein_length+N+I,0.21700730467819107,0.20375115976449798,0.013256144913693091
tm~EA+D+R+L+P+K,0.15599219834954134,0.12221842412196803,0.033773774227573314
tm~EA+D+R+L+P+A,0.1829286519045173,0.13596326182527557,0.04696539007924172
tm~EA+D+R+L+P+AL,0.1928628644916415,0.15956547704859447,0.03329738744304703
tm~EA+D+R+L+P+C,0.14091599090634205,0.12388111143970124,0.017034879466640812
tm~EA+D+R+L+P+S,0.18633394799110967,0.17973108914292618,0.006602858848183485
tm~EA+D+R+L+P+Q,0.1913765148184436,0.15977596557892224,0.03160054923952135
tm~EA+D+R+L+P+N,0.14153859500712238,0.11727148982933944,0.02426710517778294
tm~EA+D+R+L+P+I,0.15157935376633136,0.12983259162444602,0.02174676214188534
tm~EA+D+R+L+K+A,0.18510665586870556,0.1286669486368496,0.05643970723185596
tm~EA+D+R+L+K+AL,0.19364552198509452,0.15190368102032537,0.041741840964769156
tm~EA+D+R+L+K+C,0.1582155527959987,0.12520550043912743,0.03301005235687127
tm~EA+D+R+L+K+S,0.1981641649847948,0.17738638378780658,0.020777781196988226
tm~EA+D+R+L+K+Q,0.2088838349198563,0.15736291373045774,0.05152092118939855
tm~EA+D+R+L+K+N,0.15795989098032168,0.11790741691667418,0.040052474063647495
tm~EA+D+R+L+K+I,0.16183749347045923,0.12387596182732116,0.03796153164313806
tm~EA+D+R+L+A+AL,0.19335033389992864,0.1512693819322983,0.04208095196763034
tm~EA+D+R+L+A+C,0.17675633689803283,0.1332291878925397,0.04352714900549312
tm~EA+D+R+L+A+S,0.19757761845285654,0.1672118660599107,0.03036575239294584
tm~EA+D+R+L+A+Q,0.21273843481841506,0.16264322517491092,0.05009520964350414
tm~EA+D+R+L+A+N,0.17874752763290455,0.1295093334698173,0.04923819416308725
tm~EA+D+R+L+A+I,0.18462208185976597,0.13524839146742967,0.0493736903923363
tm~EA+D+R+L+AL+C,0.19209727651707453,0.16439771611460857,0.02769956040246596
tm~EA+D+R+L+AL+S,0.2094140148633566,0.18885416367286528,0.020559851190491307
tm~EA+D+R+L+AL+Q,0.2295482207234015,0.188737607630521,0.040810613092880504
tm~EA+D+R+L+AL+N,0.18905231266007422,0.1534329857541844,0.035619326905889814
tm~EA+D+R+L+AL+I,0.1980632384790207,0.16269452715219687,0.035368711326823815
tm~EA+D+R+L+C+S,0.1805289198994383,0.17756524681171038,0.002963673087727936
tm~EA+D+R+L+C+Q,0.1904965468760417,0.15947421478649226,0.031022332089549437
tm~EA+D+R+L+C+N,0.13967005161736784,0.11812822540427466,0.021541826213093182
tm~EA+D+R+L+C+I,0.142087724895012,0.12368838210157142,0.01839934279344059
tm~EA+D+R+L+S+Q,0.21497228710356867,0.2000992703661246,0.014873016737444067
tm~EA+D+R+L+S+N,0.18296517345879063,0.17114659164790316,0.011818581810887463
tm~EA+D+R+L+S+I,0.18127658033729996,0.17317298742005827,0.008103592917241692
tm~EA+D+R+L+Q+N,0.18885047789163434,0.15340932666905302,0.03544115122258132
tm~EA+D+R+L+Q+I,0.18777062949944717,0.15371734253639974,0.034053286963047436
tm~EA+D+R+L+N+I,0.1467579513817343,0.11766622744006287,0.029091723941671435
tm~EA+D+R+P+K+A,0.1958648756624817,0.14058241446927972,0.05528246119320199
tm~EA+D+R+P+K+AL,0.19895172515692486,0.15872055244212507,0.040231172714799784
tm~EA+D+R+P+K+C,0.17395094520231322,0.1460664600999858,0.02788448510232741
tm~EA+D+R+P+K+S,0.21119087750124085,0.1971742151266168,0.014016662374624067
tm~EA+D+R+P+K+Q,0.21716527984557008,0.16777371645249384,0.04939156339307624
tm~EA+D+R+P+K+N,0.17192070604514076,0.13044681181650333,0.041473894228637426
tm~EA+D+R+P+K+I,0.1776303252189852,0.14352165321724694,0.034108672001738255
tm~EA+D+R+P+A+AL,0.19986238968554446,0.16030474760498578,0.039557642080558675
tm~EA+D+R+P+A+C,0.1861679511581628,0.1473887290256594,0.0387792221325034
tm~EA+D+R+P+A+S,0.21260393889799387,0.1887857912504191,0.023818147647574756
tm~EA+D+R+P+A+Q,0.21906747619361214,0.1718379452356856,0.047229530957926535
tm~EA+D+R+P+A+N,0.18781472642997296,0.1388686536333902,0.04894607279658275
tm~EA+D+R+P+A+I,0.19717090344495553,0.15087733136673614,0.04629357207821938
tm~EA+D+R+P+AL+C,0.1967802952502576,0.17040796666100302,0.026372328589254562
tm~EA+D+R+P+AL+S,0.2175869160863314,0.1996469044014987,0.017940011684832696
tm~EA+D+R+P+AL+Q,0.23421474106414877,0.19773720003928227,0.0364775410248665
tm~EA+D+R+P+AL+N,0.19504777257985656,0.16132007947950533,0.03372769310035123
tm~EA+D+R+P+AL+I,0.2094480226549072,0.1770654336543413,0.0323825890005659
tm~EA+D+R+P+C+S,0.19257849762837517,0.1975790916090683,0.005000593980693135
tm~EA+D+R+P+C+Q,0.20126564776385647,0.1797637230122033,0.021501924751653162
tm~EA+D+R+P+C+N,0.15136112621287728,0.1390777701309292,0.012283356081948082
tm~EA+D+R+P+C+I,0.15592457765552792,0.14975080435931173,0.006173773296216184
tm~EA+D+R+P+S+Q,0.22492255778850026,0.2182441239490041,0.006678433839496151
tm~EA+D+R+P+S+N,0.19534702921164404,0.19154991912250405,0.0037971100891399934
tm~EA+D+R+P+S+I,0.1957445970858095,0.1965658855424884,0.0008212884566789203
tm~EA+D+R+P+Q+N,0.1952926596522039,0.16573713111413962,0.029555528538064285
tm~EA+D+R+P+Q+I,0.19820823168793694,0.17267159982736804,0.025536631860568898
tm~EA+D+R+P+N+I,0.15696041131584715,0.13477050727409223,0.022189904041754915
tm~EA+D+R+K+A+AL,0.1999986889178007,0.15312296083239121,0.04687572808540949
tm~EA+D+R+K+A+C,0.1973627409198264,0.14878898253954848,0.048573758380277915
tm~EA+D+R+K+A+S,0.2180470873394778,0.18443413341581458,0.03361295392366323
tm~EA+D+R+K+A+Q,0.23055499415188782,0.16726792134049445,0.06328707281139337
tm~EA+D+R+K+A+N,0.19511986693288685,0.1367067526258201,0.05841311430706675
tm~EA+D+R+K+A+I,0.19901228072236912,0.14109469671705036,0.05791758400531877
tm~EA+D+R+K+AL+C,0.2020273897048389,0.16662582808301746,0.035401561621821453
tm~EA+D+R+K+AL+S,0.2195278545594275,0.19116208803323503,0.028365766526192465
tm~EA+D+R+K+AL+Q,0.23995136921305882,0.19040239391089456,0.04954897530216426
tm~EA+D+R+K+AL+N,0.1965939624519338,0.15344926632214187,0.04314469612979194
tm~EA+D+R+K+AL+I,0.205813784901386,0.1632729393770761,0.042540845524309895
tm~EA+D+R+K+C+S,0.20898905541844098,0.1938244977075957,0.015164557710845294
tm~EA+D+R+K+C+Q,0.22029084833839904,0.17366586525526131,0.04662498308313773
tm~EA+D+R+K+C+N,0.17083150840340114,0.13740671728069223,0.03342479112270891
tm~EA+D+R+K+C+I,0.1760863595692115,0.14615439590622437,0.029931963662987143
tm~EA+D+R+K+S+Q,0.24257944581310714,0.21341243041712027,0.029167015395986873
tm~EA+D+R+K+S+N,0.20874638606586507,0.18718525340592934,0.021561132659935728
tm~EA+D+R+K+S+I,0.20831898655137074,0.19099508567743587,0.017323900873934872
tm~EA+D+R+K+Q+N,0.21376114712472785,0.16117096523788993,0.05259018188683792
tm~EA+D+R+K+Q+I,0.21580060092420492,0.1644583116475893,0.051342289276615605
tm~EA+D+R+K+N+I,0.17444761478510465,0.1317585684590388,0.04268904632606585
tm~EA+D+R+A+AL+C,0.19844896527326103,0.16608307380412132,0.03236589146913971
tm~EA+D+R+A+AL+S,0.21245036714045354,0.18925348366131597,0.023196883479137564
tm~EA+D+R+A+AL+Q,0.23395502010264982,0.18938564630108923,0.04456937380156059
tm~EA+D+R+A+AL+N,0.19561846301475083,0.15517831008011157,0.04044015293463926
tm~EA+D+R+A+AL+I,0.20508356248066067,0.16391085561912022,0.04117270686154045
tm~EA+D+R+A+C+S,0.20405423565693948,0.18436956185859474,0.019684673798344737
tm~EA+D+R+A+C+Q,0.2186804561772567,0.17562443889915663,0.04305601727810007
tm~EA+D+R+A+C+N,0.1825499600395094,0.1415633725413695,0.04098658749813991
tm~EA+D+R+A+C+I,0.18877487056234643,0.14870837147488708,0.04006649908745935
tm~EA+D+R+A+S+Q,0.23139463776280428,0.2054468262538017,0.025947811509002577
tm~EA+D+R+A+S+N,0.20674768910675714,0.17953122903266525,0.027216460074091897
tm~EA+D+R+A+S+I,0.20579098756736458,0.17984357371558954,0.025947413851775042
tm~EA+D+R+A+Q+N,0.21465748725138786,0.1645058196094838,0.05015166764190407
tm~EA+D+R+A+Q+I,0.21859233489110946,0.1691740716562559,0.04941826323485357
tm~EA+D+R+A+N+I,0.18942751371361244,0.13923302163201115,0.05019449208160129
tm~EA+D+R+AL+C+S,0.21275808485087588,0.19720458595189744,0.015553498898978446
tm~EA+D+R+AL+C+Q,0.23333110684457148,0.19888097819178008,0.0344501286527914
tm~EA+D+R+AL+C+N,0.1937743135838405,0.1660632056845301,0.027711107899310417
tm~EA+D+R+AL+C+I,0.20201831713043814,0.17371299450344876,0.02830532262698937
tm~EA+D+R+AL+S+Q,0.24124817027234285,0.21748136994048378,0.023766800331859073
tm~EA+D+R+AL+S+N,0.21182191594150274,0.1909777352021733,0.02084418073932945
tm~EA+D+R+AL+S+I,0.21397982068697013,0.19206406485480063,0.02191575583216951
tm~EA+D+R+AL+Q+N,0.23070228767306034,0.19094376275039085,0.039758524922669486
tm~EA+D+R+AL+Q+I,0.23365702448410036,0.19329659496945217,0.04036042951464819
tm~EA+D+R+AL+N+I,0.20026710210530455,0.16466886143818898,0.03559824066711556
tm~EA+D+R+C+S+Q,0.2202336182876299,0.21510601334673518,0.005127604940894731
tm~EA+D+R+C+S+N,0.18703335979839628,0.18449120248723877,0.0025421573111575058
tm~EA+D+R+C+S+I,0.1848817501474988,0.18791026771708366,0.00302851756958486
tm~EA+D+R+C+Q+N,0.19563927666977568,0.16939198049000254,0.026247296179773144
tm~EA+D+R+C+Q+I,0.19390265727828407,0.1710969675791879,0.02280568969909616
tm~EA+D+R+C+N+I,0.15226593035352945,0.13713956776410527,0.01512636258942418
tm~EA+D+R+S+Q+N,0.21928955615695497,0.20572846324931685,0.013561092907638128
tm~EA+D+R+S+Q+I,0.21534352908797622,0.20886733925387693,0.006476189834099283
tm~EA+D+R+S+N+I,0.1902847706351358,0.1825660628650763,0.0077187077700595075
tm~EA+D+R+Q+N+I,0.1936943069008186,0.16200389564014095,0.03169041126067765
tm~EA+D+protein_length+L+P+K,0.24108620118844623,0.2242408651094852,0.01684533607896102
tm~EA+D+protein_length+L+P+A,0.239479353057366,0.21678138470803415,0.022697968349331854
